case_name,run_ref,model,process_time,preprocess_time,read_time,write_time,outfile_openings,outfile_seeks,infile_openings,infile_seeks,max_voxels,success
case 2_2,2,keep,405.68936920166016,0.13976263999938965,281.0114085674286,42.21899700164795,343,0,1000,0,5807000000,True
