case_name,run_ref,model,process_time,preprocess_time,read_time,write_time,outfile_openings,outfile_seeks,infile_openings,infile_seeks,max_voxels,success
case 2_0,0,keep,281.78115463256836,0.004916191101074219,249.31221437454224,32.234971046447754,32,0,64,0,2679687500,True
