case_name,run_ref,model,process_time,preprocess_time,read_time,write_time,outfile_openings,outfile_seeks,infile_openings,infile_seeks,max_voxels,success
case 2_4,4,baseline,937.2592039108276,0,318.4908902645111,548.3237965106964,0,392000000,8000,0,0,True
