case_name,run_ref,model,process_time,preprocess_time,read_time,write_time,outfile_openings,outfile_seeks,infile_openings,infile_seeks,max_voxels,success
case 2_1,1,baseline,314.85091519355774,0,220.50235867500305,94.10769271850586,0,73500048,64,0,0,True
