CMDLINE /home/user/miniconda3/envs/thesis/bin/python3.7 repartition_experiments/experiment.py repartition_experiments/local_paths_config.json repartition_experiments/mid_cases_config.json keep 'case 1_3'
MEM 850.113281 1594916387.4014
MEM 850.113281 1594916387.5017
MEM 857.644531 1594916387.6024
MEM 865.179688 1594916387.7029
MEM 850.109375 1594916387.8032
MEM 857.640625 1594916387.9035
MEM 850.105469 1594916388.0038
MEM 850.105469 1594916388.1041
MEM 856.105469 1594916388.2047
MEM 865.171875 1594916388.3050
MEM 852.875000 1594916388.4056
MEM 857.636719 1594916388.5059
MEM 850.101562 1594916388.6063
MEM 834.839844 1594916388.7067
MEM 838.382812 1594916388.8070
MEM 842.382812 1594916388.9073
MEM 849.972656 1594916389.0076
MEM 849.972656 1594916389.1080
MEM 854.488281 1594916389.2086
MEM 857.765625 1594916389.3089
MEM 850.093750 1594916389.4092
MEM 853.121094 1594916389.5096
MEM 857.625000 1594916389.6098
MEM 865.171875 1594916389.7101
MEM 850.093750 1594916389.8104
MEM 857.691406 1594916389.9111
MEM 865.226562 1594916390.0114
MEM 850.089844 1594916390.1117
MEM 850.089844 1594916390.2121
MEM 857.621094 1594916390.3125
MEM 865.156250 1594916390.4127
MEM 850.085938 1594916390.5131
MEM 850.085938 1594916390.6134
MEM 857.371094 1594916390.7139
MEM 861.421875 1594916390.8143
MEM 850.085938 1594916390.9147
MEM 862.132812 1594916391.0150
MEM 850.082031 1594916391.1153
MEM 834.820312 1594916391.2156
MEM 841.589844 1594916391.3162
MEM 849.886719 1594916391.4167
MEM 851.175781 1594916391.5171
MEM 857.691406 1594916391.6178
MEM 865.281250 1594916391.7182
MEM 850.074219 1594916391.8185
MEM 857.605469 1594916391.9188
MEM 850.074219 1594916392.0191
MEM 850.074219 1594916392.1194
MEM 850.074219 1594916392.2197
MEM 850.074219 1594916392.3202
MEM 850.843750 1594916392.4206
MEM 857.605469 1594916392.5208
MEM 865.152344 1594916392.6211
MEM 850.070312 1594916392.7214
MEM 856.378906 1594916392.8220
MEM 865.203125 1594916392.9225
MEM 850.066406 1594916393.0230
MEM 850.066406 1594916393.1234
MEM 857.597656 1594916393.2238
MEM 865.132812 1594916393.3241
MEM 850.066406 1594916393.4244
MEM 853.351562 1594916393.5247
MEM 857.597656 1594916393.6250
MEM 865.199219 1594916393.7253
MEM 834.800781 1594916393.8257
MEM 834.800781 1594916393.9262
MEM 836.800781 1594916394.0269
MEM 836.800781 1594916394.1275
MEM 842.332031 1594916394.2280
MEM 842.332031 1594916394.3285
MEM 849.867188 1594916394.4289
MEM 849.867188 1594916394.5293
MEM 857.660156 1594916394.6297
MEM 865.195312 1594916394.7301
MEM 850.054688 1594916394.8304
MEM 853.597656 1594916394.9307
MEM 865.187500 1594916395.0311
MEM 850.054688 1594916395.1313
MEM 850.054688 1594916395.2317
MEM 854.308594 1594916395.3322
MEM 862.101562 1594916395.4328
MEM 850.050781 1594916395.5332
MEM 850.050781 1594916395.6335
MEM 857.582031 1594916395.7341
MEM 857.582031 1594916395.8343
MEM 850.046875 1594916395.9347
MEM 850.046875 1594916396.0351
MEM 850.046875 1594916396.1354
MEM 850.300781 1594916396.2360
MEM 855.589844 1594916396.3366
MEM 857.589844 1594916396.4369
MEM 865.179688 1594916396.5372
MEM 850.042969 1594916396.6375
MEM 850.042969 1594916396.7377
MEM 850.296875 1594916396.8384
MEM 850.296875 1594916396.9391
MEM 852.554688 1594916397.0398
MEM 857.574219 1594916397.1402
MEM 865.109375 1594916397.2405
MEM 850.042969 1594916397.3409
MEM 834.781250 1594916397.4413
MEM 834.781250 1594916397.5416
MEM 835.035156 1594916397.6421
MEM 837.808594 1594916397.7428
MEM 842.312500 1594916397.8431
MEM 849.914062 1594916397.9435
MEM 849.914062 1594916398.0440
MEM 849.914062 1594916398.1447
MEM 851.914062 1594916398.2453
MEM 853.914062 1594916398.3461
MEM 856.160156 1594916398.4468
MEM 857.707031 1594916398.5472
MEM 861.964844 1594916398.6476
MEM 850.035156 1594916398.7479
MEM 850.035156 1594916398.8483
MEM 850.035156 1594916398.9489
MEM 850.035156 1594916399.0495
MEM 854.546875 1594916399.1501
MEM 865.101562 1594916399.2505
MEM 850.035156 1594916399.3507
MEM 850.035156 1594916399.4510
MEM 850.035156 1594916399.5517
MEM 850.289062 1594916399.6521
MEM 850.804688 1594916399.7528
MEM 857.566406 1594916399.8533
MEM 865.167969 1594916399.9536
MEM 850.031250 1594916400.0541
MEM 852.031250 1594916400.1548
MEM 854.031250 1594916400.2555
MEM 854.031250 1594916400.3563
MEM 854.031250 1594916400.4570
MEM 856.031250 1594916400.5577
MEM 856.031250 1594916400.6583
MEM 862.078125 1594916400.7586
MEM 850.027344 1594916400.8589
MEM 850.027344 1594916400.9593
MEM 850.027344 1594916401.0597
MEM 850.539062 1594916401.1602
MEM 852.796875 1594916401.2611
MEM 857.558594 1594916401.3616
MEM 865.093750 1594916401.4619
MEM 850.023438 1594916401.5622
MEM 850.535156 1594916401.6626
MEM 857.566406 1594916401.7629
MEM 865.156250 1594916401.8632
MEM 850.027344 1594916401.9636
MEM 834.765625 1594916402.0639
MEM 842.296875 1594916402.1645
MEM 849.898438 1594916402.2648
MEM 849.898438 1594916402.3651
MEM 855.187500 1594916402.4654
MEM 857.691406 1594916402.5657
MEM 850.019531 1594916402.6660
MEM 850.019531 1594916402.7663
MEM 853.820312 1594916402.8670
MEM 865.218750 1594916402.9673
MEM 850.011719 1594916403.0676
MEM 850.011719 1594916403.1679
MEM 852.523438 1594916403.2683
MEM 857.542969 1594916403.3687
MEM 865.078125 1594916403.4691
MEM 853.296875 1594916403.5693
MEM 857.542969 1594916403.6697
MEM 850.007812 1594916403.7701
MEM 850.007812 1594916403.8704
MEM 852.007812 1594916403.9708
MEM 857.539062 1594916404.0710
MEM 865.074219 1594916404.1714
MEM 850.003906 1594916404.2717
MEM 856.773438 1594916404.3722
MEM 864.824219 1594916404.4727
MEM 850.000000 1594916404.5730
MEM 834.738281 1594916404.6733
MEM 834.738281 1594916404.7737
MEM 842.281250 1594916404.8740
MEM 849.871094 1594916404.9744
MEM 849.871094 1594916405.0807
MEM 849.871094 1594916405.1811
MEM 854.382812 1594916405.2818
MEM 865.140625 1594916405.3821
MEM 850.000000 1594916405.4825
MEM 850.000000 1594916405.5827
MEM 855.085938 1594916405.6834
MEM 865.140625 1594916405.7838
MEM 849.996094 1594916405.8840
MEM 849.996094 1594916405.9843
MEM 849.996094 1594916406.0846
MEM 856.820312 1594916406.1852
MEM 863.972656 1594916406.2856
MEM 865.003906 1594916406.3859
MEM 865.003906 1594916406.4862
MEM 865.003906 1594916406.5864
MEM 865.003906 1594916406.6867
MEM 865.003906 1594916406.7870
MEM 865.003906 1594916406.8873
MEM 865.003906 1594916406.9876
MEM 865.003906 1594916407.0879
MEM 865.003906 1594916407.1882
MEM 865.003906 1594916407.2885
MEM 865.003906 1594916407.3887
MEM 865.003906 1594916407.4891
MEM 865.003906 1594916407.5894
MEM 865.003906 1594916407.6898
MEM 865.003906 1594916407.7902
MEM 865.003906 1594916407.8905
MEM 865.003906 1594916407.9907
MEM 865.003906 1594916408.0910
MEM 865.003906 1594916408.1914
MEM 865.003906 1594916408.2917
MEM 865.003906 1594916408.3920
MEM 865.003906 1594916408.4925
MEM 865.003906 1594916408.5930
MEM 865.003906 1594916408.6933
MEM 865.003906 1594916408.8038
MEM 865.003906 1594916408.9042
MEM 865.003906 1594916409.0045
MEM 865.003906 1594916409.1048
MEM 865.003906 1594916409.2051
MEM 865.003906 1594916409.3053
MEM 865.003906 1594916409.4108
MEM 865.003906 1594916409.5112
MEM 865.003906 1594916409.6115
MEM 865.003906 1594916409.7119
MEM 865.003906 1594916409.8122
MEM 865.003906 1594916409.9126
MEM 865.003906 1594916410.0129
MEM 865.003906 1594916410.1132
MEM 865.003906 1594916410.2135
MEM 865.003906 1594916410.3137
MEM 865.003906 1594916410.4140
MEM 865.003906 1594916410.5143
MEM 865.003906 1594916410.6148
MEM 865.003906 1594916410.7152
MEM 865.003906 1594916410.8155
MEM 865.003906 1594916410.9157
MEM 865.003906 1594916411.0160
MEM 865.003906 1594916411.1163
MEM 865.003906 1594916411.2166
MEM 865.003906 1594916411.3169
MEM 865.003906 1594916411.4175
MEM 865.003906 1594916411.5183
MEM 865.003906 1594916411.6190
MEM 865.003906 1594916411.7193
MEM 865.003906 1594916411.8197
MEM 865.003906 1594916411.9201
MEM 865.003906 1594916412.0204
MEM 865.003906 1594916412.1209
MEM 865.003906 1594916412.2216
MEM 865.003906 1594916412.3223
MEM 865.003906 1594916412.4226
MEM 865.003906 1594916412.5234
MEM 865.003906 1594916412.6237
MEM 865.003906 1594916412.7241
MEM 865.003906 1594916412.8247
MEM 865.003906 1594916412.9254
MEM 865.003906 1594916413.0261
MEM 865.003906 1594916413.1268
MEM 865.003906 1594916413.2275
MEM 865.003906 1594916413.3282
MEM 865.003906 1594916413.4290
MEM 865.003906 1594916413.5297
MEM 865.003906 1594916413.6300
MEM 865.003906 1594916413.7307
MEM 865.003906 1594916413.8313
MEM 865.003906 1594916413.9316
MEM 865.003906 1594916414.0319
MEM 865.003906 1594916414.1322
MEM 865.003906 1594916414.2324
MEM 865.003906 1594916414.3328
MEM 865.003906 1594916414.4333
MEM 864.941406 1594916414.5338
MEM 864.941406 1594916414.6343
MEM 864.941406 1594916414.7347
MEM 864.941406 1594916414.8350
MEM 864.941406 1594916414.9355
MEM 864.941406 1594916415.0361
MEM 864.941406 1594916415.1368
MEM 864.941406 1594916415.2374
MEM 864.941406 1594916415.3377
MEM 864.941406 1594916415.4381
MEM 864.941406 1594916415.5384
MEM 864.941406 1594916415.6387
MEM 864.941406 1594916415.7391
MEM 864.941406 1594916415.8398
MEM 864.941406 1594916415.9405
MEM 864.941406 1594916416.0410
MEM 864.941406 1594916416.1413
MEM 864.941406 1594916416.2416
MEM 864.941406 1594916416.3419
MEM 864.941406 1594916416.4422
MEM 864.941406 1594916416.5428
MEM 864.941406 1594916416.6435
MEM 864.941406 1594916416.7441
MEM 864.941406 1594916416.8449
MEM 864.941406 1594916416.9452
MEM 864.941406 1594916417.0455
MEM 864.941406 1594916417.1457
MEM 864.941406 1594916417.2460
MEM 864.941406 1594916417.3464
MEM 864.941406 1594916417.4471
MEM 864.941406 1594916417.5474
MEM 864.941406 1594916417.6478
MEM 864.941406 1594916417.7480
MEM 864.941406 1594916417.8483
MEM 864.941406 1594916417.9487
MEM 864.941406 1594916418.0489
MEM 864.941406 1594916418.1493
MEM 864.941406 1594916418.2496
MEM 864.941406 1594916418.3501
MEM 864.941406 1594916418.4505
MEM 864.941406 1594916418.5508
MEM 864.941406 1594916418.6512
MEM 864.941406 1594916418.7515
MEM 864.941406 1594916418.8521
MEM 864.941406 1594916418.9524
MEM 864.941406 1594916419.0527
MEM 864.941406 1594916419.1531
MEM 864.941406 1594916419.2533
MEM 864.941406 1594916419.3536
MEM 864.941406 1594916419.4539
MEM 864.941406 1594916419.5542
MEM 864.941406 1594916419.6545
MEM 864.941406 1594916419.7547
MEM 864.941406 1594916419.8553
MEM 864.941406 1594916419.9556
MEM 864.941406 1594916420.0559
MEM 864.941406 1594916420.1562
MEM 864.941406 1594916420.2566
MEM 864.941406 1594916420.3569
MEM 864.941406 1594916420.4572
MEM 864.941406 1594916420.5577
MEM 864.941406 1594916420.6582
MEM 864.941406 1594916420.7585
MEM 864.941406 1594916420.8588
MEM 864.941406 1594916420.9592
MEM 864.941406 1594916421.0594
MEM 864.941406 1594916421.1598
MEM 864.941406 1594916421.2601
MEM 864.941406 1594916421.3607
MEM 864.941406 1594916421.4610
MEM 864.941406 1594916421.5614
MEM 864.941406 1594916421.6617
MEM 864.941406 1594916421.7620
MEM 864.941406 1594916421.8623
MEM 864.941406 1594916421.9627
MEM 864.941406 1594916422.0630
MEM 864.941406 1594916422.1633
MEM 864.941406 1594916422.2637
MEM 864.941406 1594916422.3640
MEM 864.941406 1594916422.4645
MEM 864.941406 1594916422.5648
MEM 864.941406 1594916422.6651
MEM 864.941406 1594916422.7654
MEM 864.941406 1594916422.8657
MEM 864.941406 1594916422.9661
MEM 864.941406 1594916423.0663
MEM 864.941406 1594916423.1667
MEM 864.941406 1594916423.2671
MEM 864.941406 1594916423.3675
MEM 864.941406 1594916423.4677
MEM 864.941406 1594916423.5681
MEM 864.941406 1594916423.6683
MEM 864.941406 1594916423.7690
MEM 864.941406 1594916423.8693
MEM 864.941406 1594916423.9698
MEM 864.941406 1594916424.0701
MEM 864.941406 1594916424.1707
MEM 864.941406 1594916424.2788
MEM 864.941406 1594916424.3792
MEM 864.941406 1594916424.4795
MEM 864.941406 1594916424.5798
MEM 864.941406 1594916424.6800
MEM 864.941406 1594916424.7803
MEM 864.941406 1594916424.8807
MEM 864.941406 1594916424.9810
MEM 864.941406 1594916425.0813
MEM 864.941406 1594916425.1817
MEM 864.941406 1594916425.2820
MEM 864.941406 1594916425.3824
MEM 864.941406 1594916425.4830
MEM 864.941406 1594916425.5837
MEM 864.941406 1594916425.6844
MEM 864.941406 1594916425.7847
MEM 864.941406 1594916425.8850
MEM 864.941406 1594916425.9854
MEM 864.941406 1594916426.0856
MEM 864.941406 1594916426.1859
MEM 864.941406 1594916426.2862
MEM 864.941406 1594916426.3865
MEM 864.941406 1594916426.4868
MEM 864.941406 1594916426.5872
MEM 864.941406 1594916426.6879
MEM 864.941406 1594916426.7888
MEM 864.941406 1594916426.8891
MEM 864.941406 1594916426.9895
MEM 864.941406 1594916427.0898
MEM 864.941406 1594916427.1901
MEM 864.941406 1594916427.2907
MEM 864.941406 1594916427.3912
MEM 864.941406 1594916427.4916
MEM 864.941406 1594916427.5919
MEM 864.941406 1594916427.6922
MEM 864.941406 1594916427.7929
MEM 864.941406 1594916427.8937
MEM 864.941406 1594916427.9941
MEM 864.941406 1594916428.0944
MEM 864.941406 1594916428.1947
MEM 864.941406 1594916428.2952
MEM 864.941406 1594916428.3959
MEM 864.941406 1594916428.4967
MEM 864.941406 1594916428.5972
MEM 864.941406 1594916428.6975
MEM 864.941406 1594916428.7978
MEM 864.941406 1594916428.8981
MEM 864.941406 1594916428.9984
MEM 864.941406 1594916429.0990
MEM 864.941406 1594916429.1997
MEM 864.941406 1594916429.3003
MEM 864.941406 1594916429.4009
MEM 864.941406 1594916429.5012
MEM 864.941406 1594916429.6015
MEM 864.941406 1594916429.7018
MEM 864.941406 1594916429.8021
MEM 864.941406 1594916429.9028
MEM 864.941406 1594916430.0033
MEM 864.941406 1594916430.1042
MEM 864.941406 1594916430.2048
MEM 864.941406 1594916430.3057
MEM 864.941406 1594916430.4062
MEM 864.941406 1594916430.5065
MEM 864.941406 1594916430.6068
MEM 864.941406 1594916430.7071
MEM 864.941406 1594916430.8076
MEM 864.941406 1594916430.9083
MEM 864.941406 1594916431.0089
MEM 864.941406 1594916431.1095
MEM 864.941406 1594916431.2102
MEM 864.941406 1594916431.3105
MEM 864.941406 1594916431.4108
MEM 864.941406 1594916431.5111
MEM 864.941406 1594916431.6118
MEM 864.941406 1594916431.7125
MEM 864.941406 1594916431.8133
MEM 864.941406 1594916431.9140
MEM 864.941406 1594916432.0147
MEM 864.941406 1594916432.1152
MEM 864.941406 1594916432.2156
MEM 864.941406 1594916432.3159
MEM 864.941406 1594916432.4163
MEM 864.941406 1594916432.5168
MEM 864.941406 1594916432.6171
MEM 864.941406 1594916432.7178
MEM 864.941406 1594916432.8184
MEM 864.941406 1594916432.9187
MEM 864.941406 1594916433.0190
MEM 864.941406 1594916433.1193
MEM 864.941406 1594916433.2196
MEM 864.941406 1594916433.3201
MEM 864.941406 1594916433.4205
MEM 864.941406 1594916433.5210
MEM 864.941406 1594916433.6213
MEM 864.941406 1594916433.7217
MEM 864.941406 1594916433.8222
MEM 864.941406 1594916433.9225
MEM 864.941406 1594916434.0228
MEM 864.941406 1594916434.1231
MEM 864.941406 1594916434.2234
MEM 864.941406 1594916434.3238
MEM 864.941406 1594916434.4241
MEM 864.941406 1594916434.5245
MEM 864.941406 1594916434.6248
MEM 864.941406 1594916434.7251
MEM 864.941406 1594916434.8255
MEM 864.941406 1594916434.9258
MEM 864.941406 1594916435.0261
MEM 864.941406 1594916435.1264
MEM 864.941406 1594916435.2267
MEM 864.941406 1594916435.3270
MEM 864.941406 1594916435.4273
MEM 864.941406 1594916435.5276
MEM 864.941406 1594916435.6280
MEM 864.941406 1594916435.7283
MEM 864.941406 1594916435.8287
MEM 864.941406 1594916435.9290
MEM 864.941406 1594916436.0293
MEM 864.941406 1594916436.1298
MEM 864.941406 1594916436.2302
MEM 864.941406 1594916436.3308
MEM 864.941406 1594916436.4311
MEM 864.941406 1594916436.5314
MEM 864.941406 1594916436.6320
MEM 864.941406 1594916436.7323
MEM 864.941406 1594916436.8328
MEM 864.941406 1594916436.9331
MEM 864.941406 1594916437.0338
MEM 864.941406 1594916437.1341
MEM 864.941406 1594916437.2343
MEM 872.734375 1594916437.3347
MEM 872.734375 1594916437.4350
MEM 872.734375 1594916437.5353
MEM 872.734375 1594916437.6355
MEM 872.734375 1594916437.7363
MEM 872.734375 1594916437.8366
MEM 872.734375 1594916437.9369
MEM 872.734375 1594916438.0372
MEM 872.734375 1594916438.1376
MEM 872.734375 1594916438.2382
MEM 872.734375 1594916438.3387
MEM 872.734375 1594916438.4394
MEM 872.734375 1594916438.5397
MEM 872.734375 1594916438.6400
MEM 872.734375 1594916438.7403
MEM 872.734375 1594916438.8409
MEM 872.734375 1594916438.9417
MEM 872.734375 1594916439.0423
MEM 872.734375 1594916439.1430
MEM 872.734375 1594916439.2437
MEM 872.734375 1594916439.3444
MEM 872.734375 1594916439.4450
MEM 872.734375 1594916439.5454
MEM 872.734375 1594916439.6458
MEM 872.734375 1594916439.7461
MEM 872.734375 1594916439.8464
MEM 872.734375 1594916439.9471
MEM 872.734375 1594916440.0477
MEM 872.734375 1594916440.1481
MEM 872.734375 1594916440.2484
MEM 872.734375 1594916440.3487
MEM 872.734375 1594916440.4491
MEM 872.734375 1594916440.5494
MEM 872.734375 1594916440.6500
MEM 872.734375 1594916440.7503
