case_name,run_ref,model,process_time,preprocess_time,read_time,write_time,outfile_openings,outfile_seeks,infile_openings,infile_seeks,max_voxels,success
case 2_5,5,baseline,23191.77986598015,0,2720.4124443531036,5542.2348001003265,0,3849624000,64000,0,0,True
