case_name,run_ref,model,process_time,preprocess_time,read_time,write_time,outfile_openings,outfile_seeks,infile_openings,infile_seeks,max_voxels,success
case 2_5,5,keep,21535.587785482407,8916.772228479385,3289.6633393764496,1631.2035374641418,125000,0,64000,0,7785792000,True
