case_name,run_ref,model,process_time,preprocess_time,read_time,write_time,outfile_openings,outfile_seeks,infile_openings,infile_seeks,max_voxels,success
case 2_1,1,baseline,5719.702325582504,0,2728.5514800548553,2990.2088911533356,0,384096024,64,0,0,True
