case_name,run_ref,model,process_time,preprocess_time,read_time,write_time,outfile_openings,outfile_seeks,infile_openings,infile_seeks,max_voxels,success
case 4_5,5,baseline,574.0126535892487,0,245.590505361557,327.7475302219391,0,196000000,400,0,0,True
