case_name,run_ref,model,process_time,preprocess_time,read_time,write_time,outfile_openings,outfile_seeks,infile_openings,infile_seeks,max_voxels,success
case 4_3,3,baseline,909.9074761867523,0,207.1396553516388,693.0895073413849,0,196336576,1000,0,0,True
