case_name,run_ref,model,process_time,preprocess_time,read_time,write_time,outfile_openings,outfile_seeks,infile_openings,infile_seeks,max_voxels,success
case 4_5,5,keep,378.92190885543823,0.07534098625183105,272.09570932388306,50.16182541847229,196,0,640,480,787500000,True
