case_name,run_ref,model,process_time,preprocess_time,read_time,write_time,outfile_openings,outfile_seeks,infile_openings,infile_seeks,max_voxels,success
case 4_2,2,baseline,857.3669333457947,0,232.45573115348816,623.4089858531952,0,196000000,1000,0,0,True
